" ID	PARAM	Date	Value	SYM"
"07SA004	1	1/8/2003	3.08	B"
"07SA004	1	1/9/2003	3.04	B"
"07SA004	1	1/10/2003	3.01	B"
"07SA004	1	1/11/2003	2.97	B"
"07SA004	1	1/12/2003	2.94	B"
"07SA004	1	1/13/2003	2.91	B"
"07SA004	1	1/14/2003	2.87	B"
"07SA004	1	1/15/2003	2.84	B"
"07SA004	1	1/16/2003	2.8	B"
"07SA004	1	1/17/2003	2.78	B"
"07SA004	1	1/18/2003	2.74	B"
"07SA004	1	1/19/2003	2.72	B"
"07SA004	1	1/20/2003	2.69	B"
"07SA004	1	1/21/2003	2.67	B"
"07SA004	1	1/22/2003	2.64	B"
"07SA004	1	1/23/2003	2.61	B"
"07SA004	1	1/24/2003	2.58	B"
"07SA004	1	1/25/2003	2.56	B"
"07SA004	1	1/26/2003	2.53	B"
"07SA004	1	1/27/2003	2.5	B"
"07SA004	1	1/28/2003	2.47	B"
"07SA004	1	1/29/2003	2.44	B"
"07SA004	1	1/30/2003	2.41	B"
"07SA004	1	1/31/2003	2.39	B"
"07SA004	1	2/1/2003	2.36	B"
"07SA004	1	2/2/2003	2.34	B"
"07SA004	1	2/3/2003	2.32	B"
"07SA004	1	2/4/2003	2.29	B"
"07SA004	1	2/5/2003	2.27	B"
"07SA004	1	2/6/2003	2.24	B"
"07SA004	1	2/7/2003	2.22	B"
"07SA004	1	2/8/2003	2.2	B"
"07SA004	1	2/9/2003	2.18	B"
"07SA004	1	2/10/2003	2.15	B"
"07SA004	1	2/11/2003	2.13	B"
"07SA004	1	2/12/2003	2.11	B"
"07SA004	1	2/13/2003	2.09	B"
"07SA004	1	2/14/2003	2.07	B"
"07SA004	1	2/15/2003	2.04	B"
"07SA004	1	2/16/2003	2.02	B"
"07SA004	1	2/17/2003	1.99	B"
"07SA004	1	2/18/2003	1.96	B"
"07SA004	1	2/19/2003	1.94	B"
"07SA004	1	2/20/2003	1.92	B"
"07SA004	1	2/21/2003	1.9	B"
"07SA004	1	2/22/2003	1.88	B"
"07SA004	1	2/23/2003	1.86	B"
"07SA004	1	2/24/2003	1.83	B"
"07SA004	1	2/25/2003	1.82	B"
"07SA004	1	2/26/2003	1.8	B"
"07SA004	1	2/27/2003	1.78	B"
"07SA004	1	2/28/2003	1.76	B"
"07SA004	1	3/1/2003	1.73	B"
"07SA004	1	3/2/2003	1.7	B"
"07SA004	1	3/3/2003	1.69	B"
"07SA004	1	3/4/2003	1.67	B"
"07SA004	1	3/5/2003	1.65	B"
"07SA004	1	3/6/2003	1.63	B"
"07SA004	1	3/7/2003	1.62	B"
"07SA004	1	3/8/2003	1.6	B"
"07SA004	1	3/9/2003	1.58	B"
"07SA004	1	3/10/2003	1.56	B"
"07SA004	1	3/11/2003	1.55	B"
"07SA004	1	3/12/2003	1.53	B"
"07SA004	1	3/13/2003	1.51	B"
"07SA004	1	3/14/2003	1.48	B"
"07SA004	1	3/15/2003	1.47	B"
"07SA004	1	3/16/2003	1.45	B"
"07SA004	1	3/17/2003	1.42	B"
"07SA004	1	3/18/2003	1.41	B"
"07SA004	1	3/19/2003	1.4	B"
"07SA004	1	3/20/2003	1.39	B"
"07SA004	1	3/21/2003	1.37	B"
"07SA004	1	3/22/2003	1.36	B"
"07SA004	1	3/23/2003	1.35	B"
"07SA004	1	3/24/2003	1.34	B"
"07SA004	1	3/25/2003	1.33	B"
"07SA004	1	3/26/2003	1.32	B"
"07SA004	1	3/27/2003	1.31	B"
"07SA004	1	3/28/2003	1.3	B"
"07SA004	1	3/29/2003	1.28	B"
"07SA004	1	3/30/2003	1.27	B"
"07SA004	1	3/31/2003	1.26	B"
"07SA004	1	4/1/2003	1.24	B"
"07SA004	1	4/2/2003	1.23	B"
"07SA004	1	4/3/2003	1.21	B"
"07SA004	1	4/4/2003	1.2	B"
"07SA004	1	4/5/2003	1.19	B"
"07SA004	1	4/6/2003	1.18	B"
"07SA004	1	4/7/2003	1.16	B"
"07SA004	1	4/8/2003	1.15	B"
"07SA004	1	4/9/2003	1.14	B"
"07SA004	1	4/10/2003	1.13	B"
"07SA004	1	4/11/2003	1.11	B"
"07SA004	1	4/12/2003	1.1	B"
"07SA004	1	4/13/2003	1.09	B"
"07SA004	1	4/14/2003	1.07	B"
"07SA004	1	4/15/2003	1.06	B"
"07SA004	1	4/16/2003	1.05	B"
"07SA004	1	4/17/2003	1.04	B"
"07SA004	1	4/18/2003	1.03	B"
"07SA004	1	4/19/2003	1.02	B"
"07SA004	1	4/20/2003	1.01	B"
"07SA004	1	4/21/2003	1	B"
"07SA004	1	4/22/2003	0.99	B"
"07SA004	1	4/23/2003	0.99	B"
"07SA004	1	4/24/2003	0.99	B"
"07SA004	1	4/25/2003	0.98	B"
"07SA004	1	4/26/2003	0.98	B"
"07SA004	1	4/27/2003	0.98	B"
"07SA004	1	4/28/2003	0.97	B"
"07SA004	1	4/29/2003	0.97	B"
"07SA004	1	4/30/2003	0.97	B"
"07SA004	1	5/1/2003	0.98	B"
"07SA004	1	5/2/2003	0.98	B"
"07SA004	1	5/3/2003	0.98	B"
"07SA004	1	5/4/2003	0.98	B"
"07SA004	1	5/5/2003	0.99	B"
"07SA004	1	5/6/2003	0.99	B"
"07SA004	1	5/7/2003	1	B"
"07SA004	1	5/8/2003	1	B"
"07SA004	1	5/9/2003	1.01	"
"07SA004	1	5/10/2003	1.07	"
"07SA004	1	5/11/2003	1.35	"
"07SA004	1	5/12/2003	1.72	"
"07SA004	1	5/13/2003	2.26	"
"07SA004	1	5/14/2003	2.84	"
"07SA004	1	5/15/2003	2.97	"
"07SA004	1	5/16/2003	2.73	"
"07SA004	1	5/17/2003	2.51	"
"07SA004	1	5/18/2003	2.39	"
"07SA004	1	5/19/2003	2.32	"
"07SA004	1	5/20/2003	2.37	"
"07SA004	1	5/21/2003	2.45	"
"07SA004	1	5/22/2003	2.54	"
"07SA004	1	5/23/2003	2.6	"
"07SA004	1	5/24/2003	2.7	"
"07SA004	1	5/25/2003	2.97	"
"07SA004	1	5/26/2003	3.36	"
"07SA004	1	5/27/2003	3.66	A"
"07SA004	1	5/28/2003	4.25	E"
"07SA004	1	5/29/2003	4.85	E"
"07SA004	1	5/30/2003	5.45	E"
"07SA004	1	5/31/2003	6.04	E"
"07SA004	1	6/1/2003	6.64	E"
"07SA004	1	6/2/2003	7.24	E"
"07SA004	1	6/3/2003	7.87	A"
"07SA004	1	6/4/2003	8.6	"
"07SA004	1	6/5/2003	9.6	"
"07SA004	1	6/6/2003	10.3	"
"07SA004	1	6/7/2003	11	"
"07SA004	1	6/8/2003	11.7	"
"07SA004	1	6/9/2003	12.4	"
"07SA004	1	6/10/2003	12.9	"
"07SA004	1	6/11/2003	13.7	"
"07SA004	1	6/12/2003	14	"
"07SA004	1	6/13/2003	14.3	"
"07SA004	1	6/14/2003	14.5	"
"07SA004	1	6/15/2003	14.6	"
"07SA004	1	6/16/2003	14.8	"
"07SA004	1	6/17/2003	15	"
"07SA004	1	6/18/2003	15.1	"
"07SA004	1	6/19/2003	14.9	"
"07SA004	1	6/20/2003	15.2	"
"07SA004	1	6/21/2003	15.4	"
"07SA004	1	6/22/2003	15.4	"
"07SA004	1	6/23/2003	15.3	"
"07SA004	1	6/24/2003	15.1	"
"07SA004	1	6/25/2003	14.8	"
"07SA004	1	6/26/2003	14.5	"
"07SA004	1	6/27/2003	14.3	"
"07SA004	1	6/28/2003	13.9	"
"07SA004	1	6/29/2003	13.6	"
"07SA004	1	6/30/2003	13.3	"
"07SA004	1	7/1/2003	13	"
"07SA004	1	7/2/2003	12.7	"
"07SA004	1	7/3/2003	12.3	"
"07SA004	1	7/4/2003	12	"
"07SA004	1	7/5/2003	11.8	"
"07SA004	1	7/6/2003	11.6	"
"07SA004	1	7/7/2003	11.3	"
"07SA004	1	7/8/2003	11.1	"
"07SA004	1	7/9/2003	11.1	"
"07SA004	1	7/10/2003	10.9	"
"07SA004	1	7/11/2003	10.8	"
"07SA004	1	7/12/2003	10.8	"
"07SA004	1	7/13/2003	10.4	"
"07SA004	1	7/14/2003	10.1	"
"07SA004	1	7/15/2003	9.95	"
"07SA004	1	7/16/2003	10.1	"
"07SA004	1	7/17/2003	9.87	"
"07SA004	1	7/18/2003	9.74	"
"07SA004	1	7/19/2003	9.48	"
"07SA004	1	7/20/2003	9.23	"
"07SA004	1	7/21/2003	8.95	"
"07SA004	1	7/22/2003	8.69	"
"07SA004	1	7/23/2003	8.55	"
"07SA004	1	7/24/2003	8.4	"
"07SA004	1	7/25/2003	8.1	"
"07SA004	1	7/26/2003	7.75	"
"07SA004	1	7/27/2003	7.36	"
"07SA004	1	7/28/2003	7.12	"
"07SA004	1	7/29/2003	6.92	"
"07SA004	1	7/30/2003	6.76	"
"07SA004	1	7/31/2003	6.57	"
"07SA004	1	8/1/2003	6.37	"
"07SA004	1	8/2/2003	6.72	"
"07SA004	1	8/3/2003	6.68	"
"07SA004	1	8/4/2003	6.83	"
"07SA004	1	8/5/2003	6.58	"
"07SA004	1	8/6/2003	6.34	"
"07SA004	1	8/7/2003	6.17	"
"07SA004	1	8/8/2003	6.06	"
"07SA004	1	8/9/2003	5.81	"
"07SA004	1	8/10/2003	5.6	"
"07SA004	1	8/11/2003	5.46	"
"07SA004	1	8/12/2003	5.3	"
"07SA004	1	8/13/2003	5.18	"
"07SA004	1	8/14/2003	5.05	"
"07SA004	1	8/15/2003	4.91	"
"07SA004	1	8/16/2003	4.8	"
"07SA004	1	8/17/2003	4.7	"
"07SA004	1	8/18/2003	4.63	"
"07SA004	1	8/19/2003	4.47	"
"07SA004	1	8/20/2003	4.37	"
"07SA004	1	8/21/2003	4.29	"
"07SA004	1	8/22/2003	4.28	"
"07SA004	1	8/23/2003	4.56	"
"07SA004	1	8/24/2003	5	"
"07SA004	1	8/25/2003	5.14	"
"07SA004	1	8/26/2003	4.98	"
"07SA004	1	8/27/2003	4.85	"
"07SA004	1	8/28/2003	4.74	"
"07SA004	1	8/29/2003	4.69	"
"07SA004	1	8/30/2003	4.65	"
"07SA004	1	8/31/2003	4.57	"
"07SA004	1	9/1/2003	4.46	"
"07SA004	1	9/2/2003	4.4	"
"07SA004	1	9/3/2003	4.41	"
"07SA004	1	9/4/2003	4.46	"
"07SA004	1	9/5/2003	4.46	"
"07SA004	1	9/6/2003	4.47	"
"07SA004	1	9/7/2003	4.48	"
"07SA004	1	9/8/2003	4.4	"
"07SA004	1	9/9/2003	4.36	"
"07SA004	1	9/10/2003	4.33	"
"07SA004	1	9/11/2003	4.29	"
"07SA004	1	9/12/2003	4.29	"
"07SA004	1	9/13/2003	4.36	"
"07SA004	1	9/14/2003	4.53	"
"07SA004	1	9/15/2003	4.42	"
"07SA004	1	9/16/2003	4.34	"
"07SA004	1	9/17/2003	4.27	"
"07SA004	1	9/18/2003	4.21	"
"07SA004	1	9/19/2003	4.19	"
"07SA004	1	9/20/2003	4.49	"
"07SA004	1	9/21/2003	4.6	"
"07SA004	1	9/22/2003	4.64	"
"07SA004	1	9/23/2003	4.66	"
"07SA004	1	9/24/2003	4.67	"
"07SA004	1	9/25/2003	4.7	"
"07SA004	1	9/26/2003	4.75	"
"07SA004	1	9/27/2003	4.84	"
"07SA004	1	9/28/2003	4.84	"
"07SA004	1	9/29/2003	4.82	"
"07SA004	1	9/30/2003	4.8	"
"07SA004	1	10/1/2003	4.81	"
"07SA004	1	10/2/2003	4.84	"
"07SA004	1	10/3/2003	4.86	"
"07SA004	1	10/4/2003	4.89	"
"07SA004	1	10/5/2003	4.93	"
"07SA004	1	10/6/2003	4.97	"
"07SA004	1	10/7/2003	4.94	"
"07SA004	1	10/8/2003	4.92	"
"07SA004	1	10/9/2003	5.22	"
"07SA004	1	10/10/2003	5.47	"
"07SA004	1	10/11/2003	5.5	"
"07SA004	1	10/12/2003	5.51	"
"07SA004	1	10/13/2003	5.52	"
"07SA004	1	10/14/2003	5.57	"
"07SA004	1	10/15/2003	5.63	"
"07SA004	1	10/16/2003	5.68	"
"07SA004	1	10/17/2003	5.74	"
"07SA004	1	10/18/2003	5.74	"
"07SA004	1	10/19/2003	5.74	"
"07SA004	1	10/20/2003	5.77	"
"07SA004	1	10/21/2003	5.82	"
"07SA004	1	10/22/2003	5.85	"
"07SA004	1	10/23/2003	5.86	"
"07SA004	1	10/24/2003	5.86	"
"07SA004	1	10/25/2003	5.87	"
"07SA004	1	10/26/2003	5.93	"
"07SA004	1	10/27/2003	6.03	"
"07SA004	1	10/28/2003	6.04	"
"07SA004	1	10/29/2003	5.89	"
"07SA004	1	10/30/2003	5.89	"
"07SA004	1	10/31/2003	5.75	"
"07SA004	1	11/1/2003	5.42	"
"07SA004	1	11/2/2003	5.78	"
"07SA004	1	11/3/2003	5.96	"
"07SA004	1	11/4/2003	5.9	"
"07SA004	1	11/5/2003	5.46	"
"07SA004	1	11/6/2003	5.73	"
"07SA004	1	11/7/2003	5.88	"
"07SA004	1	11/8/2003	6.07	"
"07SA004	1	11/9/2003	6.01	"
"07SA004	1	11/10/2003	5.99	"
"07SA004	1	11/11/2003	5.49	"
"07SA004	1	11/12/2003	5.8	B"
"07SA004	1	11/13/2003	5.71	B"
"07SA004	1	11/14/2003	5.62	B"
"07SA004	1	11/15/2003	5.52	B"
"07SA004	1	11/16/2003	5.45	B"
"07SA004	1	11/17/2003	5.38	B"
"07SA004	1	11/18/2003	5.32	B"
"07SA004	1	11/19/2003	5.25	B"
"07SA004	1	11/20/2003	5.18	B"
"07SA004	1	11/21/2003	5.1	B"
"07SA004	1	11/22/2003	5.02	B"
"07SA004	1	11/23/2003	4.94	B"
"07SA004	1	11/24/2003	4.86	B"
"07SA004	1	11/25/2003	4.78	B"
"07SA004	1	11/26/2003	4.71	B"
"07SA004	1	11/27/2003	4.64	B"
"07SA004	1	11/28/2003	4.56	B"
"07SA004	1	11/29/2003	4.49	B"
"07SA004	1	11/30/2003	4.42	B"
"07SA004	1	12/1/2003	4.38	B"
"07SA004	1	12/2/2003	4.31	B"
"07SA004	1	12/3/2003	4.25	B"
"07SA004	1	12/4/2003	4.18	B"
"07SA004	1	12/5/2003	4.12	B"
"07SA004	1	12/6/2003	4.06	B"
"07SA004	1	12/7/2003	4	B"
"07SA004	1	12/8/2003	3.95	B"
"07SA004	1	12/9/2003	3.89	B"
"07SA004	1	12/10/2003	3.83	B"
"07SA004	1	12/11/2003	3.78	B"
"07SA004	1	12/12/2003	3.73	B"
"07SA004	1	12/13/2003	3.69	B"
"07SA004	1	12/14/2003	3.64	B"
"07SA004	1	12/15/2003	3.59	B"
"07SA004	1	12/16/2003	3.54	B"
"07SA004	1	12/17/2003	3.49	B"
"07SA004	1	12/18/2003	3.44	B"
"07SA004	1	12/19/2003	3.39	B"
"07SA004	1	12/20/2003	3.33	B"
"07SA004	1	12/21/2003	3.28	B"
"07SA004	1	12/22/2003	3.24	B"
"07SA004	1	12/23/2003	3.19	B"
"07SA004	1	12/24/2003	3.15	B"
"07SA004	1	12/25/2003	3.1	B"
"07SA004	1	12/26/2003	3.05	B"
"07SA004	1	12/27/2003	3	B"
"07SA004	1	12/28/2003	2.96	B"
"07SA004	1	12/29/2003	2.91	B"
"07SA004	1	12/30/2003	2.87	B"
"07SA004	1	12/31/2003	2.82	B"
"07SA004	1	1/1/2004	2.77	B"
"07SA004	1	1/2/2004	2.73	B"
"07SA004	1	1/3/2004	2.69	B"
"07SA004	1	1/4/2004	2.64	B"
"07SA004	1	1/5/2004	2.6	B"
"07SA004	1	1/6/2004	2.56	B"
"07SA004	1	1/7/2004	2.52	B"
"07SA004	1	1/8/2004	2.48	B"
"07SA004	1	1/9/2004	2.44	B"
"07SA004	1	1/10/2004	2.4	B"
"07SA004	1	1/11/2004	2.36	B"
"07SA004	1	1/12/2004	2.32	B"
"07SA004	1	1/13/2004	2.28	B"
"07SA004	1	1/14/2004	2.24	B"
"07SA004	1	1/15/2004	2.2	B"
"07SA004	1	1/16/2004	2.17	B"
"07SA004	1	1/17/2004	2.14	B"
"07SA004	1	1/18/2004	2.11	B"
"07SA004	1	1/19/2004	2.08	B"
"07SA004	1	1/20/2004	2.05	B"
"07SA004	1	1/21/2004	2.02	B"
"07SA004	1	1/22/2004	2	B"
"07SA004	1	1/23/2004	1.97	B"
"07SA004	1	1/24/2004	1.94	B"
"07SA004	1	1/25/2004	1.92	B"
"07SA004	1	1/26/2004	1.9	B"
"07SA004	1	1/27/2004	1.87	B"
"07SA004	1	1/28/2004	1.85	B"
"07SA004	1	1/29/2004	1.82	B"
"07SA004	1	1/30/2004	1.8	B"
"07SA004	1	1/31/2004	1.78	B"
"07SA004	1	2/1/2004	1.76	B"
"07SA004	1	2/2/2004	1.74	B"
"07SA004	1	2/3/2004	1.72	B"
"07SA004	1	2/4/2004	1.69	B"
"07SA004	1	2/5/2004	1.67	B"
"07SA004	1	2/6/2004	1.65	B"
"07SA004	1	2/7/2004	1.63	B"
"07SA004	1	2/8/2004	1.61	B"
"07SA004	1	2/9/2004	1.59	B"
"07SA004	1	2/10/2004	1.58	B"
"07SA004	1	2/11/2004	1.57	B"
"07SA004	1	2/12/2004	1.56	B"
"07SA004	1	2/13/2004	1.55	B"
"07SA004	1	2/14/2004	1.53	B"
"07SA004	1	2/15/2004	1.52	B"
"07SA004	1	2/16/2004	1.51	B"
"07SA004	1	2/17/2004	1.5	B"
"07SA004	1	2/18/2004	1.48	B"
"07SA004	1	2/19/2004	1.47	B"
"07SA004	1	2/20/2004	1.46	B"
"07SA004	1	2/21/2004	1.45	B"
"07SA004	1	2/22/2004	1.43	B"
"07SA004	1	2/23/2004	1.42	B"
"07SA004	1	2/24/2004	1.41	B"
"07SA004	1	2/25/2004	1.4	B"
"07SA004	1	2/26/2004	1.39	B"
"07SA004	1	2/27/2004	1.38	B"
"07SA004	1	2/28/2004	1.36	B"
"07SA004	1	2/29/2004	1.35	B"
"07SA004	1	3/1/2004	1.34	B"
"07SA004	1	3/2/2004	1.33	B"
"07SA004	1	3/3/2004	1.32	B"
"07SA004	1	3/4/2004	1.31	B"
"07SA004	1	3/5/2004	1.3	B"
"07SA004	1	3/6/2004	1.29	B"
"07SA004	1	3/7/2004	1.28	B"
"07SA004	1	3/8/2004	1.27	B"
"07SA004	1	3/9/2004	1.25	B"
"07SA004	1	3/10/2004	1.24	B"
"07SA004	1	3/11/2004	1.23	B"
"07SA004	1	3/12/2004	1.22	B"
"07SA004	1	3/13/2004	1.21	B"
"07SA004	1	3/14/2004	1.2	B"
"07SA004	1	3/15/2004	1.18	B"
"07SA004	1	3/16/2004	1.17	B"
"07SA004	1	3/17/2004	1.16	B"
"07SA004	1	3/18/2004	1.15	B"
"07SA004	1	3/19/2004	1.13	B"
"07SA004	1	3/20/2004	1.12	B"
"07SA004	1	3/21/2004	1.11	B"
"07SA004	1	3/22/2004	1.1	B"
"07SA004	1	3/23/2004	1.09	B"
"07SA004	1	3/24/2004	1.08	B"
"07SA004	1	3/25/2004	1.07	B"
"07SA004	1	3/26/2004	1.06	B"
"07SA004	1	3/27/2004	1.05	B"
"07SA004	1	3/28/2004	1.04	B"
"07SA004	1	3/29/2004	1.03	B"
"07SA004	1	3/30/2004	1.02	B"
"07SA004	1	3/31/2004	1.01	B"
"07SA004	1	4/1/2004	1	B"
"07SA004	1	4/2/2004	0.996	B"
"07SA004	1	4/3/2004	0.993	B"
"07SA004	1	4/4/2004	0.989	B"
"07SA004	1	4/5/2004	0.984	B"
"07SA004	1	4/6/2004	0.981	B"
"07SA004	1	4/7/2004	0.974	B"
"07SA004	1	4/8/2004	0.966	B"
"07SA004	1	4/9/2004	0.958	B"
"07SA004	1	4/10/2004	0.95	B"
"07SA004	1	4/11/2004	0.944	B"
"07SA004	1	4/12/2004	0.938	B"
"07SA004	1	4/13/2004	0.932	B"
"07SA004	1	4/14/2004	0.926	B"
"07SA004	1	4/15/2004	0.92	B"
"07SA004	1	4/16/2004	0.914	B"
"07SA004	1	4/17/2004	0.908	B"
"07SA004	1	4/18/2004	0.902	B"
"07SA004	1	4/19/2004	0.896	B"
"07SA004	1	4/20/2004	0.89	B"
"07SA004	1	4/21/2004	0.883	B"
"07SA004	1	4/22/2004	0.876	B"
"07SA004	1	4/23/2004	0.869	B"
"07SA004	1	4/24/2004	0.862	B"
"07SA004	1	4/25/2004	0.855	B"
"07SA004	1	4/26/2004	0.853	B"
"07SA004	1	4/27/2004	0.85	B"
"07SA004	1	4/28/2004	0.848	B"
"07SA004	1	4/29/2004	0.846	B"
"07SA004	1	4/30/2004	0.844	B"
"07SA004	1	5/1/2004	0.84	B"
"07SA004	1	5/2/2004	0.835	B"
"07SA004	1	5/3/2004	0.83	B"
"07SA004	1	5/4/2004	0.825	B"
"07SA004	1	5/5/2004	0.82	B"
"07SA004	1	5/6/2004	0.814	B"
"07SA004	1	5/7/2004	0.808	B"
"07SA004	1	5/8/2004	0.802	B"
"07SA004	1	5/9/2004	0.796	B"
"07SA004	1	5/10/2004	0.79	B"
"07SA004	1	5/11/2004	0.786	B"
"07SA004	1	5/12/2004	0.782	B"
"07SA004	1	5/13/2004	0.778	B"
"07SA004	1	5/14/2004	0.774	B"
"07SA004	1	5/15/2004	0.77	B"
"07SA004	1	5/16/2004	0.768	B"
"07SA004	1	5/17/2004	0.766	B"
"07SA004	1	5/18/2004	0.764	B"
"07SA004	1	5/19/2004	0.762	B"
"07SA004	1	5/20/2004	0.76	B"
"07SA004	1	5/21/2004	0.758	B"
"07SA004	1	5/22/2004	0.755	B"
"07SA004	1	5/23/2004	0.752	B"
"07SA004	1	5/24/2004	0.75	B"
"07SA004	1	5/25/2004	0.789	"
"07SA004	1	5/26/2004	0.866	"
"07SA004	1	5/27/2004	0.969	"
"07SA004	1	5/28/2004	0.932	"
"07SA004	1	5/29/2004	0.904	"
"07SA004	1	5/30/2004	0.984	"
"07SA004	1	5/31/2004	1.17	"
"07SA004	1	6/1/2004	2.04	"
"07SA004	1	6/2/2004	4.58	"
"07SA004	1	6/3/2004	8.79	"
"07SA004	1	6/4/2004	10.5	"
"07SA004	1	6/5/2004	9.32	"
"07SA004	1	6/6/2004	8.6	"
"07SA004	1	6/7/2004	8.54	"
"07SA004	1	6/8/2004	9.32	"
"07SA004	1	6/9/2004	11.9	"
"07SA004	1	6/10/2004	16.8	"
"07SA004	1	6/11/2004	22.5	"
"07SA004	1	6/12/2004	28.5	"
"07SA004	1	6/13/2004	34	"
"07SA004	1	6/14/2004	38.7	"
"07SA004	1	6/15/2004	41.9	"
"07SA004	1	6/16/2004	44.2	"
"07SA004	1	6/17/2004	45.2	"
"07SA004	1	6/18/2004	45.5	"
"07SA004	1	6/19/2004	45.4	"
"07SA004	1	6/20/2004	44.6	"
"07SA004	1	6/21/2004	44	"
"07SA004	1	6/22/2004	42.8	"
"07SA004	1	6/23/2004	41.5	"
"07SA004	1	6/24/2004	40.2	"
"07SA004	1	6/25/2004	38.8	"
"07SA004	1	6/26/2004	37.5	"
"07SA004	1	6/27/2004	36.4	"
"07SA004	1	6/28/2004	35.3	"
"07SA004	1	6/29/2004	33.9	"
"07SA004	1	6/30/2004	32.7	"
"07SA004	1	7/1/2004	31.4	"
"07SA004	1	7/2/2004	30.1	A"
"07SA004	1	7/3/2004	29	"
"07SA004	1	7/4/2004	27.7	"
"07SA004	1	7/5/2004	26.5	"
"07SA004	1	7/6/2004	25.5	"
"07SA004	1	7/7/2004	24.7	"
"07SA004	1	7/8/2004	23.9	"
"07SA004	1	7/9/2004	23.1	"
"07SA004	1	7/10/2004	22.3	"
"07SA004	1	7/11/2004	21.4	"
"07SA004	1	7/12/2004	20.6	"
"07SA004	1	7/13/2004	19.9	"
"07SA004	1	7/14/2004	19.1	"
"07SA004	1	7/15/2004	18.6	"
"07SA004	1	7/16/2004	18	"
"07SA004	1	7/17/2004	17.7	"
"07SA004	1	7/18/2004	17.2	"
"07SA004	1	7/19/2004	16.8	"
"07SA004	1	7/20/2004	16.2	"
"07SA004	1	7/21/2004	15.6	"
"07SA004	1	7/22/2004	15	"
"07SA004	1	7/23/2004	14.4	"
"07SA004	1	7/24/2004	13.9	"
"07SA004	1	7/25/2004	13.5	"
"07SA004	1	7/26/2004	13.3	"
"07SA004	1	7/27/2004	12.8	"
"07SA004	1	7/28/2004	12.3	"
"07SA004	1	7/29/2004	11.8	"
"07SA004	1	7/30/2004	11.6	"
"07SA004	1	7/31/2004	11.3	"
"07SA004	1	8/1/2004	10.9	"
"07SA004	1	8/2/2004	10.5	"
"07SA004	1	8/3/2004	10.2	"
"07SA004	1	8/4/2004	10	"
"07SA004	1	8/5/2004	9.73	"
"07SA004	1	8/6/2004	9.38	"
"07SA004	1	8/7/2004	9.11	A"
"07SA004	1	8/8/2004	8.85	"
"07SA004	1	8/9/2004	8.58	"
"07SA004	1	8/10/2004	8.35	A"
"07SA004	1	8/11/2004	8.17	"
"07SA004	1	8/12/2004	7.97	"
"07SA004	1	8/13/2004	7.78	"
"07SA004	1	8/14/2004	7.53	"
"07SA004	1	8/15/2004	7.25	"
"07SA004	1	8/16/2004	6.94	"
"07SA004	1	8/17/2004	6.77	"
"07SA004	1	8/18/2004	6.52	"
"07SA004	1	8/19/2004	6.32	"
"07SA004	1	8/20/2004	6.2	"
"07SA004	1	8/21/2004	6.01	"
"07SA004	1	8/22/2004	5.85	"
"07SA004	1	8/23/2004	5.71	"
"07SA004	1	8/24/2004	5.57	"
"07SA004	1	8/25/2004	5.45	"
"07SA004	1	8/26/2004	5.39	"
"07SA004	1	8/27/2004	5.35	"
"07SA004	1	8/28/2004	5.22	"
"07SA004	1	8/29/2004	5.08	"
"07SA004	1	8/30/2004	4.98	"
"07SA004	1	8/31/2004	4.9	"
"07SA004	1	9/1/2004	4.78	"
"07SA004	1	9/2/2004	4.65	"
"07SA004	1	9/3/2004	4.52	"
"07SA004	1	9/4/2004	4.51	"
"07SA004	1	9/5/2004	4.72	"
"07SA004	1	9/6/2004	4.71	"
"07SA004	1	9/7/2004	4.52	"
"07SA004	1	9/8/2004	4.42	"
"07SA004	1	9/9/2004	4.34	"
"07SA004	1	9/10/2004	4.27	"
"07SA004	1	9/11/2004	4.17	"
"07SA004	1	9/12/2004	4.09	"
"07SA004	1	9/13/2004	4.06	"
"07SA004	1	9/14/2004	4.05	"
"07SA004	1	9/15/2004	4.23	"
"07SA004	1	9/16/2004	4.29	"
"07SA004	1	9/17/2004	4.23	"
"07SA004	1	9/18/2004	4.13	"
"07SA004	1	9/19/2004	4.04	"
"07SA004	1	9/20/2004	4.11	"
"07SA004	1	9/21/2004	4.1	"
"07SA004	1	9/22/2004	4.27	"
"07SA004	1	9/23/2004	4.27	"
"07SA004	1	9/24/2004	4.28	"
"07SA004	1	9/25/2004	4.3	"
"07SA004	1	9/26/2004	4.29	"
"07SA004	1	9/27/2004	4.25	"
"07SA004	1	9/28/2004	4.23	"
"07SA004	1	9/29/2004	4.31	"
"07SA004	1	9/30/2004	4.29	"
"07SA004	1	10/1/2004	4.22	"
"07SA004	1	10/2/2004	4.26	"
"07SA004	1	10/3/2004	4.25	"
"07SA004	1	10/4/2004	4.2	"
"07SA004	1	10/5/2004	4.2	"
"07SA004	1	10/6/2004	4.25	"
"07SA004	1	10/7/2004	4.25	"
"07SA004	1	10/8/2004	4.22	"
"07SA004	1	10/9/2004	4.34	"
"07SA004	1	10/10/2004	4.41	"
"07SA004	1	10/11/2004	4.41	"
"07SA004	1	10/12/2004	4.4	"
"07SA004	1	10/13/2004	4.37	"
"07SA004	1	10/14/2004	4.22	"
"07SA004	1	10/15/2004	4.23	"
"07SA004	1	10/16/2004	4.23	"
"07SA004	1	10/17/2004	4.21	"
"07SA004	1	10/18/2004	4.11	"
"07SA004	1	10/19/2004	4.08	"
