datetime,station,date,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh
2017-02-05,07SB013,2/5/2017,0.0,-14.0,-21.0,-17.5,35.5,0.0,0.0,1.6,1.6,1.6,,
2017-02-06,07SB013,2/6/2017,0.0,-18.0,-19.0,-18.5,36.5,0.0,0.0,0.6,0.6,0.6,,
2017-02-07,07SB013,2/7/2017,0.0,-20.0,-23.0,-21.5,39.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-08,07SB013,2/8/2017,0.0,-18.0,-28.0,-23.0,41.0,0.0,0.0,0.0,0.0,0.0,,
2017-02-09,07SB013,2/9/2017,0.0,-11.0,-28.0,-19.5,37.5,0.0,0.0,2.6,2.6,2.6,,
2017-02-10,07SB013,2/10/2017,0.0,-10.0,-24.0,-17.0,35.0,0.0,0.0,0.0,0.0,0.0,,
2017-02-11,07SB013,2/11/2017,0.0,-4.0,-16.0,-10.0,28.0,0.0,0.0,0.6,0.6,0.6,,
2017-02-12,07SB013,2/12/2017,0.0,2.0,-11.0,-4.5,22.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-13,07SB013,2/13/2017,0.0,4.0,-10.0,-3.0,21.0,0.0,0.0,0.0,0.0,0.0,,
2017-02-14,07SB013,2/14/2017,0.0,3.0,-4.0,-0.5,18.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-15,07SB013,2/15/2017,0.0,5.0,-10.0,-2.5,20.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-16,07SB013,2/16/2017,0.0,11.0,-10.0,0.5,17.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-17,07SB013,2/17/2017,0.0,9.0,0.0,4.5,13.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-18,07SB013,2/18/2017,0.0,6.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,,
2017-02-19,07SB013,2/19/2017,0.0,2.0,-2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,
2017-02-20,07SB013,2/20/2017,0.0,3.0,-2.0,0.5,17.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-21,07SB013,2/21/2017,0.0,3.0,-2.0,0.5,17.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-22,07SB013,2/22/2017,0.0,1.0,-3.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,,
2017-02-23,07SB013,2/23/2017,0.0,-2.0,-10.0,-6.0,24.0,0.0,0.0,0.0,0.0,0.0,,
2017-02-24,07SB013,2/24/2017,0.0,-3.0,-11.0,-7.0,25.0,0.0,0.0,0.8,0.8,0.8,,
2017-02-25,07SB013,2/25/2017,0.0,-12.0,-13.0,-12.5,30.5,0.0,0.0,0.4,0.4,0.4,,
2017-02-26,07SB013,2/26/2017,0.0,-7.0,-18.0,-12.5,30.5,0.0,0.0,1.2,1.2,1.2,,
2017-02-27,07SB013,2/27/2017,0.0,-11.0,-20.0,-15.5,33.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-28,07SB013,2/28/2017,0.0,-9.0,-22.0,-15.5,33.5,0.0,0.0,1.4,1.4,1.4,,
2017-03-01,07SB013,3/1/2017,0.0,-7.0,-21.0,-14.0,32.0,0.0,0.0,0.8,0.8,0.8,,
2017-03-02,07SB013,3/2/2017,0.0,-12.0,-18.0,-15.0,33.0,0.0,0.0,0.0,0.0,0.0,,
2017-03-03,07SB013,3/3/2017,0.0,-4.0,-19.0,-11.5,29.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-04,07SB013,3/4/2017,0.0,5.0,-16.0,-5.5,23.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-05,07SB013,3/5/2017,0.0,1.0,-7.0,-3.0,21.0,0.0,0.2,1.0,1.2,1.2,,
2017-03-06,07SB013,3/6/2017,0.0,-11.0,-11.0,-11.0,29.0,0.0,0.0,15.0,15.0,15.0,,
2017-03-07,07SB013,3/7/2017,0.0,-13.0,-16.0,-14.5,32.5,0.0,0.0,2.0,2.0,2.0,,
2017-03-08,07SB013,3/8/2017,0.0,-15.0,-18.0,-16.5,34.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-09,07SB013,3/9/2017,0.0,-20.0,-22.0,-21.0,39.0,0.0,0.0,0.0,0.0,0.0,,
2017-03-10,07SB013,3/10/2017,0.0,-18.0,-29.0,-23.5,41.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-11,07SB013,3/11/2017,0.0,-15.0,-28.0,-21.5,39.5,0.0,0.0,0.4,0.4,0.4,,
2017-03-12,07SB013,3/12/2017,0.0,-13.0,-22.0,-17.5,35.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-13,07SB013,3/13/2017,0.0,-11.0,-27.0,-19.0,37.0,0.0,0.0,0.0,0.0,0.0,,
2017-03-14,07SB013,3/14/2017,0.0,-5.0,-25.0,-15.0,33.0,0.0,0.0,0.0,0.0,0.0,,
2017-03-15,07SB013,3/15/2017,0.0,1.0,-16.0,-7.5,25.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-16,07SB013,3/16/2017,0.0,6.0,-7.0,-0.5,18.5,0.0,0.4,0.0,0.4,0.4,,
2017-03-17,07SB013,3/17/2017,0.0,-1.0,-7.0,-4.0,22.0,0.0,0.0,0.0,0.0,0.0,,
2017-03-18,07SB013,3/18/2017,0.0,5.0,-9.0,-2.0,20.0,0.0,0.2,0.0,0.2,0.2,,
2017-03-19,07SB013,3/19/2017,0.0,6.0,-7.0,-0.5,18.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-20,07SB013,3/20/2017,0.0,1.0,-3.0,-1.0,19.0,0.0,0.0,0.6,0.6,0.6,,
2017-03-21,07SB013,3/21/2017,0.0,-6.0,-16.0,-11.0,29.0,0.0,0.0,0.0,0.0,0.0,,
2017-03-22,07SB013,3/22/2017,0.0,0.0,-14.0,-7.0,25.0,0.0,0.0,0.0,0.0,0.0,,
2017-03-23,07SB013,3/23/2017,0.0,4.0,-9.0,-2.5,20.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-24,07SB013,3/24/2017,0.0,2.0,-7.0,-2.5,20.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-25,07SB013,3/25/2017,0.0,13.0,-5.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,,
2017-03-26,07SB013,3/26/2017,0.0,7.0,-3.0,2.0,16.0,0.0,0.2,0.0,0.2,0.2,,
2017-03-27,07SB013,3/27/2017,0.0,2.0,-2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,
2017-03-28,07SB013,3/28/2017,0.0,3.0,-2.0,0.5,17.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-29,07SB013,3/29/2017,0.0,12.0,-1.0,5.5,12.5,0.0,0.0,0.0,0.0,0.0,,
2017-03-30,07SB013,3/30/2017,0.0,9.0,-2.0,3.5,14.5,0.0,0.2,0.0,0.2,0.2,,
2017-03-31,07SB013,3/31/2017,0.0,6.0,-2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,,
2017-04-01,07SB013,4/1/2017,0.0,10.0,-2.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,,
2017-04-02,07SB013,4/2/2017,0.0,12.0,1.0,6.5,11.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-03,07SB013,4/3/2017,0.0,12.0,-2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,
2017-04-04,07SB013,4/4/2017,0.0,8.0,-3.0,2.5,15.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-05,07SB013,4/5/2017,0.0,9.0,-4.0,2.5,15.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-06,07SB013,4/6/2017,0.0,13.0,-3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,
2017-04-07,07SB013,4/7/2017,0.0,20.0,1.0,10.5,7.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-08,07SB013,4/8/2017,0.0,16.0,6.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,,
2017-04-09,07SB013,4/9/2017,0.0,2.0,-5.0,-1.5,19.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-10,07SB013,4/10/2017,0.0,6.0,-7.0,-0.5,18.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-11,07SB013,4/11/2017,0.0,13.0,-5.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,,
2017-04-12,07SB013,4/12/2017,0.0,14.0,-3.0,5.5,12.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-13,07SB013,4/13/2017,0.0,15.0,0.0,7.5,10.5,0.0,5.8,0.0,5.8,5.8,,
2017-04-14,07SB013,4/14/2017,0.0,12.0,3.0,7.5,10.5,0.0,0.4,0.0,0.4,0.4,,
2017-04-15,07SB013,4/15/2017,0.0,12.0,-1.0,5.5,12.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-16,07SB013,4/16/2017,0.0,-4.0,-5.0,-4.5,22.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-17,07SB013,4/17/2017,0.0,6.0,-7.0,-0.5,18.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-18,07SB013,4/18/2017,0.0,11.0,-5.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,,
2017-04-19,07SB013,4/19/2017,0.0,12.0,1.0,6.5,11.5,0.0,15.2,0.0,15.2,15.2,,
2017-04-20,07SB013,4/20/2017,0.0,13.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,,
2017-04-21,07SB013,4/21/2017,0.0,16.0,2.0,9.0,9.0,0.0,3.6,1.0,4.6,4.6,,
2017-04-22,07SB013,4/22/2017,0.0,4.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,,
2017-04-23,07SB013,4/23/2017,0.0,6.0,-2.0,2.0,16.0,0.0,0.0,5.0,5.0,5.0,,
2017-04-24,07SB013,4/24/2017,0.0,-1.0,-3.0,-2.0,20.0,0.0,0.0,0.4,0.4,0.4,,
2017-04-25,07SB013,4/25/2017,0.0,4.0,-7.0,-1.5,19.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-26,07SB013,4/26/2017,0.0,8.0,-6.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,,
2017-04-27,07SB013,4/27/2017,0.0,10.0,-5.0,2.5,15.5,0.0,0.0,0.0,0.0,0.0,,
2017-04-28,07SB013,4/28/2017,0.0,14.0,-4.0,5.0,13.0,0.0,0.6,0.0,0.6,0.6,,
2017-04-29,07SB013,4/29/2017,0.0,13.0,3.0,8.0,10.0,0.0,0.5,0.0,0.5,0.5,,
2017-04-30,07SB013,4/30/2017,0.0,18.0,4.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,,
2017-05-01,07SB013,5/1/2017,0.0,14.0,7.0,10.5,7.5,0.0,2.0,0.0,2.0,2.0,,
2017-05-02,07SB013,5/2/2017,0.0,14.0,5.0,9.5,8.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-03,07SB013,5/3/2017,0.0,17.0,4.0,10.5,7.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-04,07SB013,5/4/2017,0.0,22.0,3.0,12.5,5.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-05,07SB013,5/5/2017,0.0,26.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,
2017-05-06,07SB013,5/6/2017,0.0,22.0,9.0,15.5,2.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-07,07SB013,5/7/2017,0.0,22.0,7.0,14.5,3.5,0.0,1.5,0.0,1.5,1.5,,
2017-05-08,07SB013,5/8/2017,0.001,13.0,8.0,10.5,7.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-09,07SB013,5/9/2017,0.012,15.0,4.0,9.5,8.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-10,07SB013,5/10/2017,0.04,14.0,3.0,8.5,9.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-11,07SB013,5/11/2017,0.071,18.0,1.0,9.5,8.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-12,07SB013,5/12/2017,0.103,16.0,1.0,8.5,9.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-13,07SB013,5/13/2017,0.141,18.0,5.0,11.5,6.5,0.0,1.0,0.0,1.0,1.0,,
2017-05-14,07SB013,5/14/2017,0.184,21.0,7.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,,
2017-05-15,07SB013,5/15/2017,0.234,19.0,3.0,11.0,7.0,0.0,2.0,0.0,2.0,2.0,,
2017-05-16,07SB013,5/16/2017,0.295,19.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,,
2017-05-17,07SB013,5/17/2017,0.373,10.0,3.0,6.5,11.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-18,07SB013,5/18/2017,0.461,15.0,-3.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,,
2017-05-19,07SB013,5/19/2017,0.562,19.0,1.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,,
2017-05-20,07SB013,5/20/2017,0.679,21.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,,
2017-05-21,07SB013,5/21/2017,0.802,22.0,3.0,12.5,5.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-22,07SB013,5/22/2017,0.902,20.0,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,,
2017-05-23,07SB013,5/23/2017,0.992,22.0,3.0,12.5,5.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-24,07SB013,5/24/2017,1.07,21.0,10.0,15.5,2.5,0.0,3.2,0.0,3.2,3.2,,
2017-05-25,07SB013,5/25/2017,1.11,16.0,10.0,13.0,5.0,0.0,1.6,0.0,1.6,1.6,,
2017-05-26,07SB013,5/26/2017,1.12,16.0,9.0,12.5,5.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-27,07SB013,5/27/2017,1.12,19.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,,
2017-05-28,07SB013,5/28/2017,1.11,15.0,7.0,11.0,7.0,0.0,6.9,0.0,6.9,6.9,,
2017-05-29,07SB013,5/29/2017,1.08,15.0,8.0,11.5,6.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-30,07SB013,5/30/2017,1.03,19.0,6.0,12.5,5.5,0.0,0.0,0.0,0.0,0.0,,
2017-05-31,07SB013,5/31/2017,1.02,24.0,5.0,14.5,3.5,0.0,0.0,0.0,0.0,0.0,,
2017-06-01,07SB013,6/1/2017,1.0,31.0,6.0,18.5,0.0,0.5,0.0,0.0,0.0,0.0,,
2017-06-02,07SB013,6/2/2017,0.975,29.0,15.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,,
2017-06-03,07SB013,6/3/2017,0.937,26.0,13.0,19.5,0.0,1.5,0.0,0.0,0.0,0.0,,
2017-06-04,07SB013,6/4/2017,0.885,27.0,8.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,,
2017-06-05,07SB013,6/5/2017,0.833,30.0,13.0,21.5,0.0,3.5,0.0,0.0,0.0,0.0,,
2017-06-06,07SB013,6/6/2017,0.7759999999999999,17.0,14.0,15.5,2.5,0.0,0.0,0.0,0.0,0.0,,
2017-06-07,07SB013,6/7/2017,0.7190000000000001,25.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,
2017-06-08,07SB013,6/8/2017,0.6559999999999999,28.0,9.0,18.5,0.0,0.5,0.0,0.0,0.0,0.0,,
2017-06-09,07SB013,6/9/2017,0.607,24.0,12.0,18.0,0.0,0.0,2.9,0.0,2.9,2.9,,
2017-06-10,07SB013,6/10/2017,0.575,23.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-06-11,07SB013,6/11/2017,0.542,20.0,7.0,13.5,4.5,0.0,0.0,0.0,0.0,0.0,,
2017-06-12,07SB013,6/12/2017,0.498,23.0,6.0,14.5,3.5,0.0,0.0,0.0,0.0,0.0,,
2017-06-13,07SB013,6/13/2017,0.462,21.0,11.0,16.0,2.0,0.0,22.8,0.0,22.8,22.8,,
2017-06-14,07SB013,6/14/2017,0.428,12.0,11.0,11.5,6.5,0.0,13.2,0.0,13.2,13.2,,
2017-06-15,07SB013,6/15/2017,0.394,16.0,11.0,13.5,4.5,0.0,0.4,0.0,0.4,0.4,,
2017-06-16,07SB013,6/16/2017,0.365,17.0,11.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,,
2017-06-17,07SB013,6/17/2017,0.343,18.0,9.0,13.5,4.5,0.0,0.4,0.0,0.4,0.4,,
2017-06-18,07SB013,6/18/2017,0.32,18.0,11.0,14.5,3.5,0.0,4.2,0.0,4.2,4.2,,
2017-06-19,07SB013,6/19/2017,0.29600000000000004,20.0,7.0,13.5,4.5,0.0,0.0,0.0,0.0,0.0,,
2017-06-20,07SB013,6/20/2017,0.268,23.0,7.0,15.0,3.0,0.0,0.6,0.0,0.6,0.6,,
2017-06-21,07SB013,6/21/2017,0.232,21.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2017-06-22,07SB013,6/22/2017,0.212,16.0,11.0,13.5,4.5,0.0,3.0,0.0,3.0,3.0,,
2017-06-23,07SB013,6/23/2017,0.19,14.0,7.0,10.5,7.5,0.0,0.6,0.0,0.6,0.6,,
2017-06-24,07SB013,6/24/2017,0.173,16.0,6.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,,
2017-06-25,07SB013,6/25/2017,0.153,19.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,,
2017-06-26,07SB013,6/26/2017,0.134,23.0,5.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,,
2017-06-27,07SB013,6/27/2017,0.122,26.0,13.0,19.5,0.0,1.5,0.0,0.0,0.0,0.0,,
2017-06-28,07SB013,6/28/2017,0.11,24.0,9.0,16.5,1.5,0.0,0.0,0.0,0.0,0.0,,
2017-06-29,07SB013,6/29/2017,0.099,19.0,12.0,15.5,2.5,0.0,0.7,0.0,0.7,0.7,,
2017-06-30,07SB013,6/30/2017,0.08900000000000001,22.0,7.0,14.5,3.5,0.0,4.8,0.0,4.8,4.8,,
2017-07-01,07SB013,7/1/2017,0.079,21.0,9.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,,
2017-07-02,07SB013,7/2/2017,0.071,23.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,
2017-07-03,07SB013,7/3/2017,0.065,29.0,14.0,21.5,0.0,3.5,3.6,0.0,3.6,3.6,,
2017-07-04,07SB013,7/4/2017,0.07200000000000001,25.0,15.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,,
2017-07-05,07SB013,7/5/2017,0.066,30.0,11.0,20.5,0.0,2.5,0.0,0.0,0.0,0.0,,
2017-07-06,07SB013,7/6/2017,0.061,25.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-07-07,07SB013,7/7/2017,0.054000000000000006,26.0,9.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,,
2017-07-08,07SB013,7/8/2017,0.048,28.0,12.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,,
2017-07-09,07SB013,7/9/2017,0.042,27.0,14.0,20.5,0.0,2.5,0.0,0.0,0.0,0.0,,
2017-07-10,07SB013,7/10/2017,0.036000000000000004,29.0,13.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,,
2017-07-11,07SB013,7/11/2017,0.032,18.0,17.0,17.5,0.5,0.0,3.4,0.0,3.4,3.4,,
2017-07-12,07SB013,7/12/2017,0.028,22.0,10.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,
2017-07-13,07SB013,7/13/2017,0.022,25.0,10.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,,
2017-07-14,07SB013,7/14/2017,0.019,28.0,15.0,21.5,0.0,3.5,2.3,0.0,2.3,2.3,,
2017-07-15,07SB013,7/15/2017,0.016,27.0,11.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2017-07-16,07SB013,7/16/2017,0.013,29.0,15.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,,
2017-07-17,07SB013,7/17/2017,0.009000000000000001,23.0,14.0,18.5,0.0,0.5,0.0,0.0,0.0,0.0,,
2017-07-18,07SB013,7/18/2017,0.008,21.0,10.0,15.5,2.5,0.0,0.0,0.0,0.0,0.0,,
2017-07-19,07SB013,7/19/2017,0.006,23.0,11.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2017-07-20,07SB013,7/20/2017,0.005,28.0,10.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2017-07-21,07SB013,7/21/2017,0.003,27.0,15.0,21.0,0.0,3.0,19.0,0.0,19.0,19.0,,
2017-07-22,07SB013,7/22/2017,0.003,21.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2017-07-23,07SB013,7/23/2017,0.002,28.0,11.0,19.5,0.0,1.5,0.0,0.0,0.0,0.0,,
2017-07-24,07SB013,7/24/2017,0.001,28.0,16.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,,
2017-07-25,07SB013,7/25/2017,0.001,22.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-07-26,07SB013,7/26/2017,0.001,27.0,11.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2017-07-27,07SB013,7/27/2017,0.0,30.0,12.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,,
2017-07-28,07SB013,7/28/2017,0.0,32.0,13.0,22.5,0.0,4.5,5.0,0.0,5.0,5.0,,
2017-07-29,07SB013,7/29/2017,0.001,28.0,12.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,,
2017-07-30,07SB013,7/30/2017,0.001,33.0,13.0,23.0,0.0,5.0,1.5,0.0,1.5,1.5,,
2017-07-31,07SB013,7/31/2017,0.001,26.0,15.0,20.5,0.0,2.5,0.0,0.0,0.0,0.0,,
2017-08-01,07SB013,8/1/2017,0.0,25.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-02,07SB013,8/2/2017,0.0,21.0,14.0,17.5,0.5,0.0,11.2,0.0,11.2,11.2,,
2017-08-03,07SB013,8/3/2017,0.0,24.0,7.0,15.5,2.5,0.0,0.0,0.0,0.0,0.0,,
2017-08-04,07SB013,8/4/2017,0.0,25.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-05,07SB013,8/5/2017,0.0,24.0,9.0,16.5,1.5,0.0,0.0,0.0,0.0,0.0,,
2017-08-06,07SB013,8/6/2017,0.0,26.0,8.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-07,07SB013,8/7/2017,0.0,27.0,12.0,19.5,0.0,1.5,15.2,0.0,15.2,15.2,,
2017-08-08,07SB013,8/8/2017,0.0,19.0,14.0,16.5,1.5,0.0,5.4,0.0,5.4,5.4,,
2017-08-09,07SB013,8/9/2017,0.0,22.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-10,07SB013,8/10/2017,0.0,25.0,8.0,16.5,1.5,0.0,0.0,0.0,0.0,0.0,,
2017-08-11,07SB013,8/11/2017,0.0,26.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-12,07SB013,8/12/2017,0.0,26.0,9.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,,
2017-08-13,07SB013,8/13/2017,0.0,26.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-14,07SB013,8/14/2017,0.0,27.0,10.0,18.5,0.0,0.5,0.5,0.0,0.5,0.5,,
2017-08-15,07SB013,8/15/2017,0.0,25.0,15.0,20.0,0.0,2.0,29.4,0.0,29.4,29.4,,
2017-08-16,07SB013,8/16/2017,0.0,25.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-17,07SB013,8/17/2017,0.0,26.0,9.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,,
2017-08-18,07SB013,8/18/2017,0.0,26.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-19,07SB013,8/19/2017,0.0,26.0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2017-08-20,07SB013,8/20/2017,0.0,22.0,7.0,14.5,3.5,0.0,2.1,0.0,2.1,2.1,,
2017-08-21,07SB013,8/21/2017,0.001,21.0,11.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-22,07SB013,8/22/2017,0.001,22.0,6.0,14.0,4.0,0.0,0.7,0.0,0.7,0.7,,
2017-08-23,07SB013,8/23/2017,0.001,22.0,11.0,16.5,1.5,0.0,0.0,0.0,0.0,0.0,,
2017-08-24,07SB013,8/24/2017,0.0,24.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-25,07SB013,8/25/2017,0.001,24.0,11.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,,
2017-08-26,07SB013,8/26/2017,0.001,25.0,8.0,16.5,1.5,0.0,0.0,0.0,0.0,0.0,,
2017-08-27,07SB013,8/27/2017,0.001,28.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-28,07SB013,8/28/2017,0.001,33.0,10.0,21.5,0.0,3.5,0.0,0.0,0.0,0.0,,
2017-08-29,07SB013,8/29/2017,0.0,26.0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2017-08-30,07SB013,8/30/2017,0.0,25.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-31,07SB013,8/31/2017,0.0,31.0,12.0,21.5,0.0,3.5,0.4,0.0,0.4,0.4,,
2017-09-01,07SB013,9/1/2017,0.0,24.0,13.0,18.5,0.0,0.5,0.0,0.0,0.0,0.0,,
2017-09-02,07SB013,9/2/2017,0.0,26.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-09-03,07SB013,9/3/2017,0.0,23.0,8.0,15.5,2.5,0.0,0.0,0.0,0.0,0.0,,
2017-09-04,07SB013,9/4/2017,0.0,19.0,11.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,,
2017-09-05,07SB013,9/5/2017,0.0,20.0,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,,
2017-09-06,07SB013,9/6/2017,0.0,26.0,7.0,16.5,1.5,0.0,0.0,0.0,0.0,0.0,,
2017-09-07,07SB013,9/7/2017,0.0,24.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,
2017-09-08,07SB013,9/8/2017,0.0,26.0,5.0,15.5,2.5,0.0,0.0,0.0,0.0,0.0,,
2017-09-09,07SB013,9/9/2017,0.0,31.0,7.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2017-09-10,07SB013,9/10/2017,0.0,26.0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2017-09-11,07SB013,9/11/2017,0.0,27.0,6.0,16.5,1.5,0.0,0.0,0.0,0.0,0.0,,
2017-09-12,07SB013,9/12/2017,0.0,27.0,6.0,16.5,1.5,0.0,0.0,0.0,0.0,0.0,,
2017-09-13,07SB013,9/13/2017,0.0,17.0,6.0,11.5,6.5,0.0,0.2,0.0,0.2,0.2,,
2017-09-14,07SB013,9/14/2017,0.0,13.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,,
2017-09-15,07SB013,9/15/2017,0.0,13.0,6.0,9.5,8.5,0.0,0.2,0.0,0.2,0.2,,
2017-09-16,07SB013,9/16/2017,0.0,10.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,,
